Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
835,LOAN00835,40,2120369,9,Divorced,Postgraduate,19,323982,Home Loan,1121908,24,20.93,57611,Average,0,0.1,60,61,13,2288515,817190,0.36,2,1,0,0,0,70,1,310628,1,88,0,0,1436729.335871177,0.78,0,0,,2021-12-17,Active,307536,Bi-Monthly,192385,168335,69595,0.5582,0,41,9,0.9335,1,0,0,Current,Current,4,39,Property,Commercial,,Tier-3,Yes,2,5,48,2480891,25
836,LOAN00836,56,269219,25,Single,Postgraduate,11,115438,Business Loan,1718898,12,21.46,160432,Average,4,0.66,83,53,4,2435643,433587,0.18,4,2,0,0,2,229,3,88160,3,188,90,0,2154707.398729146,0.8,1,0,,2022-01-01,NPA,104435,Irregular,25103,19689,36631,0.3667,25,61,5,0.503,4,60,90,61-90 DPD,1-30 DPD,0,48,Property,Residential,,Tier-2,Yes,3,6,5,1438207,26
837,LOAN00837,31,1605603,8,Divorced,High School,3,412444,Home Loan,429074,24,20.95,22037,Good,0,0.16,31,71,8,1664221,577853,0.35,1,0,0,0,0,45,4,453639,0,25,0,0,526940.6974900326,0.81,0,0,,2021-09-05,Active,519378,Monthly,94210,65851,47879,0.3423,2,60,4,0.825,1,0,0,Current,Current,0,58,Property,Residential,,Tier-2,Yes,0,5,36,1951015,46
838,LOAN00838,54,490499,4,Married,Graduate,23,162762,Personal Loan,1095310,84,15.18,21246,Average,4,0.56,30,50,4,2421226,1496453,0.62,9,2,0,0,1,175,5,49155,3,72,90,1,,,1,0,,2020-02-19,NPA,46852,Irregular,143289,101426,44539,0.1553,20,79,0,0.4643,2,60,90,61-90 DPD,Current,1,22,,,,,,5,13,0,1980581,21
839,LOAN00839,52,1600997,17,Divorced,Graduate,12,427533,Home Loan,1235512,72,14.49,25783,Good,0,0.36,14,90,4,1608412,532810,0.33,1,0,0,0,0,107,5,133643,0,189,0,0,1751773.885757192,0.71,0,0,,2022-01-03,Active,141847,Irregular,35710,33870,58893,0.7818,0,6,9,0.9112,1,0,0,Current,Current,0,21,Property,Residential,,Tier-1,Yes,8,5,12,1910450,24
840,LOAN00840,60,950952,29,Single,Postgraduate,16,610500,Personal Loan,1639065,24,9.47,75234,Good,1,0.11,16,70,6,539912,115788,0.21,1,1,0,0,0,159,4,222547,1,124,0,0,,,0,0,,2021-07-19,Active,179856,Bi-Monthly,169997,95811,81874,0.5852,1,65,6,0.8194,0,0,0,Current,Current,2,52,,,,,,4,1,59,340633,47
841,LOAN00841,28,481389,5,Single,High School,2,8565,Auto Loan,1177982,60,11.03,25629,Poor,7,0.92,65,14,0,543615,291289,0.54,2,1,2,2,2,60,9,55521,7,85,90,7,1418534.567232958,0.83,1,1,2023-02-22,2020-03-25,Default,44882,Monthly,117712,69742,44370,0.1699,14,64,1,0.2523,11,60,60,90+ DPD,90+ DPD,1,20,Vehicle,,0.0,Tier-2,Yes,4,2,22,573689,6
842,LOAN00842,52,1899690,7,Married,High School,9,258788,Education Loan,1499177,36,17.13,53546,Good,0,0.18,55,98,3,2569311,1805151,0.7,1,0,0,0,0,40,4,126049,0,51,0,0,,,0,0,,2021-06-22,Active,116901,Bi-Monthly,91426,71438,51927,0.3564,0,59,0,0.9664,0,0,0,Current,Current,1,39,,,,,,7,4,40,1833008,26
843,LOAN00843,62,1281750,14,Married,Graduate,15,369532,Education Loan,1569863,24,9.78,72281,Average,1,0.48,36,98,12,1366949,1044503,0.76,3,0,0,0,0,58,2,596763,0,106,0,0,,,0,0,,2022-01-02,Active,657577,Monthly,150911,123087,41629,0.156,2,16,2,0.9675,1,0,0,Current,Current,0,37,,,,,,4,4,16,726347,17
844,LOAN00844,54,2142072,5,Married,High School,16,198722,Auto Loan,1793145,84,21.19,41113,Good,1,0.33,29,77,2,2201817,1051758,0.48,0,0,0,0,0,175,0,433499,1,192,0,0,2451864.666331475,0.73,0,0,,2022-07-24,Active,507273,Monthly,28903,19588,30184,0.4791,1,59,5,0.8647,1,0,0,Current,Current,1,26,Vehicle,,1.0,Tier-2,No,3,0,49,2632995,29
845,LOAN00845,29,780148,19,Divorced,Graduate,1,30004,Business Loan,786982,72,11.18,15052,Poor,5,0.63,72,32,9,477453,319348,0.67,9,1,1,2,2,196,2,35071,6,84,90,5,902009.9083316717,0.87,1,1,2023-08-23,2022-02-27,Default,37637,Monthly,158342,81460,70135,0.5901,28,38,9,0.2504,5,60,60,90+ DPD,61-90 DPD,0,40,Property,Residential,,Tier-1,Yes,7,12,6,340173,34
846,LOAN00846,57,378834,7,Married,Graduate,15,651588,Business Loan,1437350,36,9.23,45861,Average,1,0.51,17,62,11,1371115,1051182,0.77,3,1,0,0,0,271,4,349371,1,106,0,0,1730837.552757457,0.83,0,0,,2020-09-18,Active,378213,Bi-Monthly,126622,93055,61679,0.1396,2,22,6,0.9917,1,0,0,Current,Current,1,43,Property,Residential,,Tier-1,No,2,4,51,762838,26
847,LOAN00847,25,1891304,3,Single,High School,23,344880,Education Loan,572643,36,11.29,18826,Good,0,0.46,73,83,3,296567,189302,0.64,1,1,0,0,0,282,5,50410,1,83,0,0,,,0,0,,2021-11-18,Active,40975,Monthly,33456,18901,52410,0.7455,2,30,0,0.9825,0,0,0,Current,Current,2,12,,,,,,8,5,23,326920,59
848,LOAN00848,46,1113910,7,Married,Graduate,19,638197,Business Loan,1704165,72,8.68,30448,Average,1,0.18,91,82,6,701205,365900,0.52,3,0,0,0,0,227,4,181472,1,174,0,0,2498146.747756434,0.68,0,0,,2021-11-06,Active,212696,Monthly,200704,105414,29476,0.3619,4,33,1,0.8627,1,0,0,Current,Current,1,12,Property,Commercial,,Tier-3,Yes,2,5,20,562656,54
849,LOAN00849,42,1443458,27,Single,Postgraduate,5,39936,Business Loan,1907317,48,10.33,48677,Good,0,0.53,50,82,13,371954,55031,0.15,1,0,0,0,0,9,3,375788,0,143,0,0,2359049.320906497,0.81,0,0,,2020-07-16,Active,313676,Monthly,124318,81445,86779,0.2644,0,59,2,0.9788,1,0,0,Current,Current,3,27,Property,Residential,,Tier-3,No,5,2,29,336066,9
850,LOAN00850,44,882546,28,Single,Postgraduate,22,140730,Personal Loan,658999,36,16.23,23243,Good,1,0.18,54,89,12,663954,220450,0.33,2,0,0,0,0,212,3,355119,0,131,0,0,,,0,0,,2022-04-09,Active,418601,Monthly,35776,20071,80473,0.1909,1,16,0,0.9762,1,0,0,Current,Current,2,51,,,,,,2,6,13,789700,38
851,LOAN00851,43,1110111,15,Single,Graduate,17,240755,Personal Loan,1166313,36,12.05,38766,Good,1,0.2,58,76,13,1839502,654590,0.36,3,1,0,0,0,213,0,173502,1,140,0,0,,,0,0,,2020-06-10,Active,148636,Monthly,102699,71637,74344,0.2019,0,18,1,0.8676,1,0,0,Current,Current,1,23,,,,,,6,6,38,1538736,20
852,LOAN00852,22,1026836,12,Married,High School,1,322578,Personal Loan,1662444,48,19.22,49900,Good,0,0.24,18,85,9,66002,27457,0.42,2,0,0,0,0,213,0,567899,1,94,0,0,,,0,0,,2022-01-20,Active,461902,Monthly,191387,161293,81552,0.6949,1,29,0,0.8726,1,0,0,Current,Current,3,28,,,,,,4,3,33,36101,43
853,LOAN00853,43,410835,24,Married,High School,3,200758,Auto Loan,151565,48,13.67,4116,Good,1,0.13,66,84,13,620981,534487,0.86,3,1,0,0,0,199,0,328884,1,165,0,0,199364.0471754288,0.76,0,0,,2022-01-08,Active,337252,Monthly,123254,64236,47631,0.436,1,37,7,0.9864,0,0,0,Current,Current,4,25,Vehicle,,1.0,Tier-1,No,2,3,36,610939,29
854,LOAN00854,62,2022096,5,Married,Postgraduate,23,419507,Education Loan,1439537,12,18.0,131976,Good,0,0.39,42,90,5,2088400,557812,0.27,2,1,0,0,0,208,5,289877,0,130,0,0,,,0,0,,2022-08-19,Active,245079,Monthly,109093,79087,62799,0.6589,4,75,6,0.9484,0,0,0,Current,Current,2,47,,,,,,7,4,59,2083011,57
855,LOAN00855,40,614616,19,Single,Graduate,5,638993,Education Loan,1659352,48,17.92,48674,Good,1,0.33,52,88,9,490569,261592,0.53,0,0,0,0,0,178,4,539023,1,32,0,0,,,0,0,,2021-10-09,Active,437431,Monthly,29590,21412,21420,0.259,3,21,7,0.9235,1,0,0,Current,Current,4,9,,,,,,9,3,43,311975,56
856,LOAN00856,33,1126756,20,Married,Graduate,2,375862,Business Loan,1755330,48,9.9,44435,Good,0,0.5,12,56,10,1688949,1508188,0.89,0,1,0,0,0,188,1,129763,0,87,0,0,2238172.39174926,0.78,0,0,,2020-03-13,Active,138474,Bi-Monthly,34844,17449,78298,0.3226,1,72,1,0.9906,0,0,0,Current,Current,1,36,Property,Residential,,Tier-2,Yes,0,4,32,1489295,4
857,LOAN00857,64,724655,21,Married,Postgraduate,11,370448,Business Loan,473840,24,8.79,21601,Good,1,0.17,88,82,14,2608036,1551874,0.6,2,0,0,0,0,209,2,66460,1,177,0,0,515356.4019710302,0.92,0,0,,2022-09-10,Active,72793,Monthly,87989,73225,1757,0.3888,3,4,9,0.973,1,0,0,Current,Current,2,39,Property,Commercial,,Tier-3,Yes,5,2,49,1978077,7
858,LOAN00858,25,653340,6,Divorced,High School,13,66720,Home Loan,1538614,36,19.79,57015,Good,1,0.14,40,98,5,2351075,628039,0.27,1,1,0,0,0,18,2,246235,1,65,0,0,2226344.920391156,0.69,0,0,,2021-01-18,Active,225841,Bi-Monthly,82403,44529,50853,0.4182,4,40,3,0.815,1,0,0,Current,Current,2,13,Property,Commercial,,Tier-2,Yes,7,3,29,1257696,2
859,LOAN00859,42,1121443,21,Married,Graduate,14,238642,Home Loan,1593469,36,17.81,57455,Average,1,0.23,16,80,13,409938,355888,0.87,1,0,0,0,0,155,1,30101,0,192,0,0,2313181.587605061,0.69,0,0,,2021-03-30,Active,30504,Monthly,167995,154458,20539,0.1684,0,67,1,0.8998,0,0,0,Current,Current,4,12,Property,Commercial,,Tier-2,Yes,7,5,48,294385,47
860,LOAN00860,43,2321284,18,Married,High School,16,649660,Auto Loan,105417,36,10.45,3423,Average,0,0.12,80,78,7,485204,179056,0.37,1,1,0,0,0,43,2,278700,0,166,0,0,127590.6047552115,0.83,0,0,,2022-05-17,Active,288292,Monthly,128185,100973,59560,0.1315,2,24,1,0.9791,1,0,0,Current,Current,3,42,Vehicle,,7.0,Tier-2,Yes,2,4,56,551518,14
861,LOAN00861,42,2377116,26,Married,High School,24,652349,Personal Loan,1439808,84,17.52,29857,Average,0,0.52,98,82,1,2131623,294796,0.14,3,0,0,0,0,278,2,119410,0,198,0,0,,,0,0,,2020-08-17,Active,103210,Monthly,48960,30821,28126,0.7971,2,17,3,0.8222,0,0,0,Current,Current,2,2,,,,,,1,3,55,1513821,43
862,LOAN00862,61,1139740,5,Married,Graduate,18,101332,Business Loan,1289822,48,12.61,34353,Good,0,0.41,56,80,9,1072159,477206,0.45,3,0,0,0,0,296,4,471914,1,163,0,0,1646085.004270136,0.78,0,0,,2021-10-24,Active,460600,Monthly,169873,155667,96435,0.5666,4,48,0,0.8144,1,0,0,Current,Current,1,13,Property,Residential,,Tier-1,Yes,5,7,36,703490,20
863,LOAN00863,39,1411337,18,Divorced,Graduate,0,34989,Auto Loan,1940746,48,8.79,48102,Good,1,0.45,13,73,14,1280150,374475,0.29,3,1,0,0,0,52,4,60397,1,43,0,0,2459155.716895047,0.79,0,0,,2022-02-08,Active,63706,Monthly,240620,163671,11811,0.1383,1,18,3,0.9718,1,0,0,Current,Current,0,30,Vehicle,,1.0,Tier-3,Yes,6,6,34,1483231,19
864,LOAN00864,63,2468536,24,Single,Postgraduate,2,668194,Personal Loan,181720,24,11.2,8486,Good,1,0.42,99,99,6,1456432,1099738,0.76,0,1,0,0,0,268,0,168347,0,54,0,0,,,0,0,,2021-06-13,Active,194319,Bi-Monthly,217459,134197,82241,0.6408,3,1,6,0.9555,1,0,0,Current,Current,4,1,,,,,,2,2,31,1117999,36
865,LOAN00865,23,816648,8,Single,Graduate,0,155915,Auto Loan,1934600,84,18.58,41321,Average,1,0.17,28,58,8,1758285,485224,0.28,2,1,0,0,0,145,2,204481,1,107,0,0,2412427.610693046,0.8,0,0,,2022-01-18,Active,197844,Monthly,248599,167313,66909,0.3528,2,3,9,0.8334,1,0,0,Current,Current,0,3,Vehicle,,0.0,Tier-3,Yes,3,5,37,2036782,46
866,LOAN00866,53,2378356,22,Single,Postgraduate,9,468147,Auto Loan,1185698,12,13.47,106164,Average,1,0.12,31,91,13,1375066,1039389,0.76,2,0,0,0,0,203,5,429611,1,84,0,0,1319177.017933048,0.9,0,0,,2021-12-14,Active,463865,Monthly,130404,101091,99591,0.6575,1,38,0,0.8362,1,0,0,Current,Current,3,38,Vehicle,,0.0,Tier-3,Yes,5,5,56,1534799,34
867,LOAN00867,47,532650,2,Married,Graduate,8,665024,Business Loan,621380,48,15.63,17492,Good,0,0.26,73,62,13,118898,15330,0.13,3,1,0,0,0,197,5,300859,1,189,0,0,869263.3900807091,0.71,0,0,,2021-06-06,Active,301061,Monthly,102901,84956,32607,0.7649,1,40,5,0.9665,1,0,0,Current,Current,2,40,Property,Residential,,Tier-3,Yes,4,4,53,98605,34
868,LOAN00868,31,796879,21,Married,Graduate,23,634115,Business Loan,836208,24,9.91,38552,Good,1,0.46,39,64,6,328766,277256,0.84,1,1,0,0,0,40,4,544849,0,172,0,0,1191094.719240944,0.7,0,0,,2020-04-01,Active,589981,Monthly,32794,26163,70503,0.1186,4,2,2,0.8418,1,0,0,Current,Current,3,57,Property,Commercial,,Tier-1,Yes,4,4,41,252976,44
869,LOAN00869,31,307104,18,Married,Postgraduate,9,194567,Personal Loan,1556254,72,9.3,28284,Poor,7,0.7,17,12,11,50056,6695,0.13,5,4,1,1,3,273,5,25294,3,156,90,2,,,1,1,2023-12-22,2022-01-16,Default,28217,Monthly,176619,161528,3024,0.775,18,21,3,0.2412,5,60,90,90+ DPD,90+ DPD,4,36,,,,,,6,6,13,29853,11
870,LOAN00870,52,381585,5,Married,Graduate,0,313779,Business Loan,1992491,36,11.35,65562,Good,1,0.05,71,83,9,831446,707420,0.85,1,0,0,0,0,194,0,288075,0,189,0,0,2726459.702590926,0.73,0,0,,2022-02-28,Active,291595,Monthly,121219,112767,67691,0.216,1,60,6,0.9815,1,0,0,Current,Current,0,7,Property,Residential,,Tier-1,Yes,9,2,30,526664,35
871,LOAN00871,49,2094607,1,Single,Graduate,22,623446,Personal Loan,702024,36,14.62,24205,Good,1,0.38,33,96,9,2460883,391164,0.16,1,1,0,0,0,149,5,50319,0,30,0,0,,,0,0,,2020-11-06,Active,41485,Monthly,166129,97796,43687,0.3081,2,45,2,0.961,0,0,0,Current,Current,0,34,,,,,,7,3,23,1630852,17
872,LOAN00872,47,460351,22,Divorced,High School,6,151106,Home Loan,1969061,12,19.86,182271,Poor,7,0.92,87,18,10,2916806,2327806,0.8,2,2,2,1,2,186,8,42457,9,146,90,6,1978759.951084252,1.0,1,1,2022-12-28,2022-03-29,Default,48832,Bi-Monthly,89256,81280,72643,0.5389,17,48,4,0.2184,5,60,90,90+ DPD,90+ DPD,1,2,Property,Residential,,Tier-2,Yes,0,2,9,2418754,10
873,LOAN00873,23,1143354,7,Single,High School,22,673777,Home Loan,1295476,72,18.69,30054,Average,1,0.32,23,56,4,1452551,1111296,0.77,2,1,0,0,0,293,5,265163,1,176,0,0,1304336.830493929,0.99,0,0,,2020-08-03,Active,275874,Monthly,58447,32029,78431,0.6011,2,57,3,0.9252,0,0,0,Current,Current,2,6,Property,Residential,,Tier-1,No,3,5,12,1104635,20
874,LOAN00874,47,2140049,14,Divorced,Postgraduate,19,420800,Business Loan,464829,36,10.24,15051,Good,1,0.06,91,66,4,130338,75014,0.58,0,0,0,0,0,196,5,390257,1,195,0,0,573135.8573980512,0.81,0,0,,2020-06-20,Active,405967,Monthly,178710,166307,48654,0.2192,4,72,3,0.8861,0,0,0,Current,Current,0,13,Property,Commercial,,Tier-3,No,0,2,49,138193,12
875,LOAN00875,64,1999512,1,Single,Graduate,22,754731,Education Loan,1235717,24,9.0,56453,Good,0,0.3,75,79,0,260355,33530,0.13,2,0,0,0,0,199,1,652727,0,170,0,0,,,0,0,,2020-05-06,Active,655198,Bi-Monthly,109284,67396,33974,0.1958,3,3,7,0.8549,0,0,0,Current,Current,4,8,,,,,,8,5,47,184246,20
876,LOAN00876,21,2063092,28,Married,Graduate,20,620398,Personal Loan,1623357,72,11.16,31032,Good,1,0.25,31,71,12,2454269,1464988,0.6,3,0,0,0,0,263,0,466852,0,165,0,0,,,0,0,,2021-07-06,Active,405969,Monthly,141631,87755,71301,0.3006,2,38,2,0.9974,0,0,0,Current,Current,3,58,,,,,,6,3,20,1956454,2
877,LOAN00877,41,2065950,16,Married,High School,3,69471,Auto Loan,203632,12,19.93,18856,Good,0,0.49,62,66,4,1063195,631832,0.59,0,0,0,0,0,211,3,416174,1,160,0,0,297774.0496544919,0.68,0,0,,2020-10-17,Active,413872,Irregular,245548,169353,90233,0.3279,3,16,5,0.9091,0,0,0,Current,Current,4,40,Vehicle,,9.0,Tier-1,Yes,2,2,45,622920,45
878,LOAN00878,42,1561661,27,Married,Graduate,15,249236,Business Loan,249936,48,15.22,6983,Average,1,0.41,94,96,10,2650841,1446717,0.55,0,1,0,0,0,48,2,257629,0,43,0,0,302564.2973660003,0.83,0,0,,2021-11-25,Active,261423,Bi-Monthly,84715,49285,35938,0.3228,2,53,7,0.9275,1,0,0,Current,Current,1,35,Property,Commercial,,Tier-3,No,8,2,19,1828693,21
879,LOAN00879,60,543805,4,Single,Graduate,10,643403,Education Loan,109845,24,19.3,5553,Average,1,0.07,15,80,10,1543745,934306,0.61,2,0,0,0,0,246,0,583931,1,94,0,0,,,0,0,,2021-10-16,Active,556781,Monthly,49365,43069,85279,0.2199,2,31,6,0.8817,1,0,0,Current,Current,4,2,,,,,,5,2,25,1618020,39
880,LOAN00880,33,2331670,6,Divorced,High School,15,110542,Personal Loan,1183710,12,13.17,105820,Good,1,0.44,83,85,10,2643632,2311818,0.87,3,0,0,0,0,270,1,160359,1,177,0,0,,,0,0,,2021-03-02,Active,137851,Monthly,183758,102193,44375,0.7796,0,12,7,0.9001,1,0,0,Current,Current,1,9,,,,,,0,5,24,2630335,45
881,LOAN00881,41,1639051,18,Married,Postgraduate,18,572837,Personal Loan,209751,12,16.27,19057,Good,0,0.45,51,88,12,449705,403118,0.9,0,0,0,0,0,221,5,353954,0,133,0,0,,,0,0,,2020-09-15,Active,391081,Monthly,152290,106249,88937,0.6587,0,70,4,0.8575,0,0,0,Current,Current,0,7,,,,,,1,4,18,351468,49
882,LOAN00882,52,2282781,18,Married,Graduate,12,285650,Home Loan,1871000,24,16.33,91905,Average,0,0.38,95,73,13,2581734,1333198,0.52,1,1,0,0,0,50,2,264445,0,66,0,0,2344088.093642768,0.8,0,0,,2022-07-04,Active,259853,Bi-Monthly,111579,101338,64895,0.786,2,41,4,0.8859,1,0,0,Current,Current,4,37,Property,Commercial,,Tier-1,Yes,8,5,46,2334484,5
883,LOAN00883,23,2410011,23,Married,Postgraduate,7,181479,Education Loan,343089,84,16.77,6965,Average,0,0.51,28,88,0,1661696,288205,0.17,0,1,0,0,0,159,1,95150,1,148,0,0,,,0,0,,2022-06-02,Active,102787,Monthly,157811,124027,66778,0.1726,0,8,0,0.9256,0,0,0,Current,Current,0,46,,,,,,2,0,14,1363975,31
884,LOAN00884,56,711757,27,Single,High School,22,441130,Personal Loan,236061,48,14.58,6519,Good,1,0.45,74,98,12,1340650,277749,0.21,3,1,0,0,0,21,3,215705,1,24,0,0,,,0,0,,2020-12-13,Active,176617,Bi-Monthly,232320,179635,68823,0.1529,0,18,7,0.9624,1,0,0,Current,Current,3,37,,,,,,5,7,31,1510449,25
885,LOAN00885,57,1184703,24,Married,Graduate,16,746727,Home Loan,589539,84,11.35,10203,Good,0,0.16,97,87,3,1609814,1088686,0.68,3,0,0,0,0,233,3,155249,1,91,0,0,795683.2444401949,0.74,0,0,,2020-09-06,Active,155520,Monthly,58530,55462,80659,0.4752,1,59,6,0.9605,1,0,0,Current,Current,1,10,Property,Commercial,,Tier-2,Yes,8,5,35,1249672,21
886,LOAN00886,52,723486,4,Single,High School,22,720175,Education Loan,1550051,24,14.0,74422,Good,1,0.24,40,68,9,1015152,898989,0.89,0,1,0,0,0,287,1,90651,0,155,0,0,,,0,0,,2022-03-14,Active,75196,Bi-Monthly,201890,102993,86126,0.5301,2,37,5,0.8023,0,0,0,Current,Current,3,16,,,,,,2,0,39,1020715,48
887,LOAN00887,49,412076,9,Single,Graduate,5,335277,Home Loan,1823214,72,21.65,45432,Average,0,0.22,19,90,10,1828363,820650,0.45,0,1,0,0,0,16,5,537915,0,161,0,0,2707999.528060776,0.67,0,0,,2021-11-15,Active,588164,Irregular,143107,92147,38897,0.5446,3,76,7,0.907,1,0,0,Current,Current,1,30,Property,Commercial,,Tier-2,Yes,0,4,21,1193866,4
888,LOAN00888,53,2426094,27,Married,Graduate,20,22881,Auto Loan,576906,12,11.81,51206,Good,1,0.3,45,65,0,2321587,414243,0.18,0,1,0,0,0,38,3,506415,0,111,0,0,692469.8849829218,0.83,0,0,,2021-04-01,Active,522814,Monthly,205262,114178,74588,0.1653,4,4,6,0.8747,1,0,0,Current,Current,0,27,Vehicle,,0.0,Tier-2,Yes,0,2,34,1866249,19
889,LOAN00889,55,196308,16,Married,Graduate,8,172792,Education Loan,1085402,12,18.15,99587,Poor,2,0.55,63,53,4,2440272,933246,0.38,9,1,1,0,1,280,11,17667,3,69,60,2,,,1,0,,2021-06-11,NPA,17323,Monthly,231016,134696,69321,0.6907,29,6,1,0.7457,2,30,60,61-90 DPD,Current,4,6,,,,,,9,13,21,2124334,47
890,LOAN00890,60,419849,26,Single,High School,11,104765,Home Loan,1570145,12,21.23,146375,Poor,1,0.68,66,58,13,2935863,1197856,0.41,8,0,1,0,1,241,11,36850,2,109,30,0,2245030.551649171,0.7,1,0,,2021-12-26,NPA,43819,Monthly,56793,33916,59160,0.4428,7,55,2,0.5776,3,30,30,31-60 DPD,Current,1,26,Property,Commercial,,Tier-2,No,5,8,20,1682991,24
891,LOAN00891,39,2244065,16,Single,Postgraduate,21,491988,Personal Loan,1614094,84,15.93,31994,Good,1,0.21,53,77,2,1267697,1137474,0.9,1,1,0,0,0,248,5,343253,1,53,0,0,,,0,0,,2020-07-30,Active,319364,Monthly,46600,36445,22390,0.3577,1,26,6,0.955,0,0,0,Current,Current,3,14,,,,,,3,1,57,1155116,5
892,LOAN00892,41,1727301,1,Single,High School,8,510280,Personal Loan,390544,60,14.85,9260,Average,0,0.52,93,76,3,2318064,1505041,0.65,0,0,0,0,0,67,0,472628,1,188,0,0,,,0,0,,2022-09-23,Active,458050,Monthly,20881,12997,46549,0.4531,3,69,0,0.8661,0,0,0,Current,Current,0,12,,,,,,0,4,32,2091509,11
893,LOAN00893,49,1448711,14,Single,Graduate,6,430863,Auto Loan,1692792,72,9.69,31096,Good,1,0.4,62,66,1,2671252,519005,0.19,2,0,0,0,0,193,0,359945,0,174,0,0,2300938.491953366,0.74,0,0,,2021-07-10,Active,394144,Monthly,63640,50840,20471,0.1283,0,61,8,0.9478,0,0,0,Current,Current,4,52,Vehicle,,5.0,Tier-2,Yes,6,3,49,1632474,18
894,LOAN00894,29,241164,24,Married,Postgraduate,22,68546,Personal Loan,1747828,84,18.55,37301,Poor,8,0.93,67,12,2,102418,37859,0.37,8,4,2,1,3,249,9,52187,5,149,90,7,,,1,1,2023-01-26,2020-05-07,Default,52709,Bi-Monthly,99718,82978,13661,0.2506,28,1,3,0.394,10,90,90,90+ DPD,90+ DPD,3,8,,,,,,0,10,2,122804,15
895,LOAN00895,58,1514956,19,Single,Graduate,24,144428,Personal Loan,1496391,36,20.76,56192,Average,0,0.5,96,96,9,1450287,201367,0.14,3,0,0,0,0,26,2,331581,0,81,0,0,,,0,0,,2022-08-12,Active,352606,Irregular,78794,53647,94361,0.7989,3,74,6,0.8256,1,0,0,Current,Current,2,45,,,,,,0,6,52,819042,40
896,LOAN00896,54,1713349,3,Divorced,Postgraduate,7,131839,Personal Loan,1101770,72,21.73,27506,Average,0,0.22,94,68,12,2117205,1317850,0.62,1,1,0,0,0,89,1,113291,1,45,0,0,,,0,0,,2022-09-23,Active,134874,Bi-Monthly,209392,155232,72392,0.4868,1,76,5,0.8451,1,0,0,Current,Current,4,4,,,,,,5,5,35,2385481,11
897,LOAN00897,48,765830,6,Single,Graduate,7,733175,Home Loan,843631,48,10.82,21730,Average,0,0.31,40,90,8,1398589,892567,0.64,3,1,0,0,0,92,2,42303,0,30,0,0,1174144.487122772,0.72,0,0,,2022-08-02,Active,45614,Bi-Monthly,192725,107818,54881,0.155,2,19,6,0.8799,1,0,0,Current,Current,2,12,Property,Commercial,,Tier-2,Yes,6,4,59,1180494,46
898,LOAN00898,34,1942758,25,Single,Postgraduate,5,58866,Business Loan,1789869,48,20.88,55309,Average,1,0.29,35,66,4,345032,50373,0.15,3,1,0,0,0,165,1,519626,0,88,0,0,2303824.423862955,0.78,0,0,,2021-11-29,Active,447025,Monthly,100882,84608,44187,0.305,4,49,3,0.9021,0,0,0,Current,Current,1,53,Property,Residential,,Tier-3,Yes,5,6,45,226304,19
899,LOAN00899,36,2102791,29,Divorced,Graduate,0,454196,Home Loan,1741332,60,13.18,39781,Good,0,0.51,77,59,12,1984272,731037,0.37,3,0,0,0,0,80,2,93991,0,169,0,0,2386832.634351632,0.73,0,0,,2020-10-18,Active,83063,Monthly,152767,105195,7167,0.2293,3,51,7,0.8796,1,0,0,Current,Current,1,13,Property,Residential,,Tier-2,Yes,9,6,47,1148812,5
900,LOAN00900,40,1792761,22,Single,Graduate,13,302985,Business Loan,1084620,48,16.67,31111,Good,1,0.18,57,57,5,1248054,1026238,0.82,1,0,0,0,0,106,1,230274,1,86,0,0,1620147.785719467,0.67,0,0,,2021-06-14,Active,264341,Bi-Monthly,91932,80494,35109,0.7473,1,3,1,0.9256,0,0,0,Current,Current,3,4,Property,Residential,,Tier-2,Yes,2,4,19,1235066,1
